buffer_filter[0], 0,
buffer_filter[1], -81,
buffer_filter[2], -177,
buffer_filter[3], -282,
buffer_filter[4], -384,
buffer_filter[5], -456,
buffer_filter[6], -464,
buffer_filter[7], -373,
buffer_filter[8], -158,
buffer_filter[9], 187,
buffer_filter[10], 636,
buffer_filter[11], 1133,
buffer_filter[12], 1592,
buffer_filter[13], 1907,
buffer_filter[14], 1972,
buffer_filter[15], 1708,
buffer_filter[16], 1090,
buffer_filter[17], 154,
buffer_filter[18], -996,
buffer_filter[19], -2198,
buffer_filter[20], -3254,
buffer_filter[21], -3968,
buffer_filter[22], -4175,
buffer_filter[23], -3786,
buffer_filter[24], -2807,
buffer_filter[25], -1347,
buffer_filter[26], 402,
buffer_filter[27], 2180,
buffer_filter[28], 3717,
buffer_filter[29], 4763,
buffer_filter[30], 5147,
buffer_filter[31], 4792,
buffer_filter[32], 3745,
buffer_filter[33], 2159,
buffer_filter[34], 273,
buffer_filter[35], -1632,
buffer_filter[36], -3274,
buffer_filter[37], -4420,
buffer_filter[38], -4913,
buffer_filter[39], -4702,
buffer_filter[40], -3845,
buffer_filter[41], -2490,
buffer_filter[42], -850,
buffer_filter[43], 825,
buffer_filter[44], 2297,
buffer_filter[45], 3363,
buffer_filter[46], 3881,
buffer_filter[47], 3795,
buffer_filter[48], 3128,
buffer_filter[49], 1988,
buffer_filter[50], 547,
buffer_filter[51], -985,
buffer_filter[52], -2320,
buffer_filter[53], -3325,
buffer_filter[54], -3845,
buffer_filter[55], -3800,
buffer_filter[56], -3197,
buffer_filter[57], -2124,
buffer_filter[58], -750,
buffer_filter[59], 722,
buffer_filter[60], 2072,
buffer_filter[61], 3093,
buffer_filter[62], 3628,
buffer_filter[63], 3590,
buffer_filter[64], 2984,
buffer_filter[65], 1902,
buffer_filter[66], 512,
buffer_filter[67], -980,
buffer_filter[68], -2346,
buffer_filter[69], -3376,
buffer_filter[70], -3913,
buffer_filter[71], -3870,
buffer_filter[72], -3254,
buffer_filter[73], -2163,
buffer_filter[74], -764,
buffer_filter[75], 733,
buffer_filter[76], 2101,
buffer_filter[77], 3129,
buffer_filter[78], 3661,
buffer_filter[79], 3614,
buffer_filter[80], 2997,
buffer_filter[81], 1905,
buffer_filter[82], 506,
buffer_filter[83], -988,
buffer_filter[84], -2350,
buffer_filter[85], -3374,
buffer_filter[86], -3902,
buffer_filter[87], -3855,
buffer_filter[88], -3240,
buffer_filter[89], -2155,
buffer_filter[90], -767,
buffer_filter[91], 718,
buffer_filter[92], 2074,
buffer_filter[93], 3097,
buffer_filter[94], 3632,
buffer_filter[95], 3594,
buffer_filter[96], 2990,
buffer_filter[97], 1915,
buffer_filter[98], 531,
buffer_filter[99], -952,
buffer_filter[100], -2309,
buffer_filter[101], -3339,
buffer_filter[102], -3882,
buffer_filter[103], -3852,
buffer_filter[104], -3256,
buffer_filter[105], -2180,
buffer_filter[106], -792,
buffer_filter[107], 697,
buffer_filter[108], 2061,
buffer_filter[109], 3097,
buffer_filter[110], 3637,
buffer_filter[111], 3596,
buffer_filter[112], 2979,
buffer_filter[113], 1879,
buffer_filter[114], 466,
buffer_filter[115], -1046,
buffer_filter[116], -2416,
buffer_filter[117], -3428,
buffer_filter[118], -3917,
buffer_filter[119], -3803,
buffer_filter[120], -3105,
buffer_filter[121], -1927,
buffer_filter[122], -462,
buffer_filter[123], 1058,
buffer_filter[124], 2389,
buffer_filter[125], 3314,
buffer_filter[126], 3680,
buffer_filter[127], 3424,
